"","Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","matchDuration","matchType","maxPlace","numGroups","rankPoints","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc","top.10","Class"
"14125","7cd6f2a3b53c96","fc2118b65470ca","7159af8ff4aa07",0,2,270.2,0,1,0,7,0,3,1,123.5,1982,"solo",88,86,1500,0,0,0,0,0,0,1527,4,0,0.954,"1","1"
"14126","0a0642d3be344e","f2733bd26ae561","00775fa92f3622",0,5,272.3,0,1,3,8,0,2,1,25.41,1874,"solo",97,96,1479,0,0,0,0,0,0,5713,5,0,0.9479,"1","1"
"14127","d880ae6d7dde73","c8ba1baefe95ad","fd24a92684ede0",0,5,812.4,0,2,3,1,1206,8,1,160.6,1396,"solo",97,94,-1,0,0,0,30.13,0,0,3769,6,1470,0.9688,"1","1"
"14128","7b6f36e2af2e37","e1dc830eb9d063","35aa6fd07d0d97",0,1,268,0,1,0,8,0,3,1,65.72,1472,"solo",95,93,1499,0,0,0,0,0,0,1653,4,0,0.9681,"1","1"
"14129","5d872e54259663","914e1f9bc4d305","40da1ab2f2bde5",0,4,217.3,0,0,25,9,1049,2,1,28.07,1975,"solo",82,73,-1,0,3315,0,0,0,0,2032,9,1532,0.9506,"1","1"
"14130","e68e895a1608dd","e62abbf0127cfe","2114f7ea120166",0,0,128.2,0,0,0,1,0,0,0,0,1808,"solo",18,2,1500,0,0,0,0,0,0,0,2,0,1,"1","1"
"14131","be35cdfd74643b","5148e2d559155a","fd8fc672b5d2f6",0,3,185,0,0,0,25,0,1,1,14.12,1350,"solo",99,96,1604,0,0,0,0,0,0,2508,3,0,0.9082,"1","1"
"14132","03969a1982aeca","935dc04d6627cf","1cd95f7e8a4483",0,0,59.4,0,0,0,3,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,5,0,1,"1","1"
"14133","4d38e94381572b","4974d8a41b3fc0","f56c7acf75d478",0,6,351.2,0,3,3,3,1000,4,1,102.1,1372,"solo",91,76,-1,0,0,0,86.72,0,0,3283,2,1500,0.9889,"1","1"
"14134","91a7c40323e90d","01d294b00ad638","d46fe1bf61f955",0,4,171.6,0,0,2,8,0,3,1,66.16,1385,"solo",96,94,1503,0,1705,0,0,0,0,2913,4,0,0.9053,"1","1"
"14135","5e9535dda50dc4","9822cf9ec41531","4e6927097236d2",0,2,0,0,0,3,43,0,0,0,0,1436,"solo",96,92,1570,0,895.7,0,0,0,0,1830,2,0,0.9053,"1","1"
"14136","e8e17fa8a563c3","ec864d9b9367cd","710ab9d437dd77",0,9,75,0,0,1,27,1097,1,1,23.67,1395,"solo",99,97,-1,0,1928,0,0,0,0,2008,6,1512,0.9082,"1","1"
"14137","fa79241d4c4c77","a60b902df04b9f","519766e886033d",0,1,162,0,0,1,11,0,2,1,17.19,1493,"solo",98,98,1500,0,0,0,0,0,0,1528,3,0,0.9278,"1","1"
"14138","693562ee58e1bf","6b1da58e5a5657","aca59f122ef49b",0,8,173.6,0,0,3,8,1258,2,1,37.94,1920,"solo",99,93,-1,0,1827,1,0,0,0,2513,9,1487,0.9898,"1","1"
"14139","b88bbde6d389a3","ef341f3042d85d","67cc0ee9b96c39",0,3,377.5,0,0,11,10,1467,2,1,31.73,1897,"solo",93,93,-1,0,392.9,0,467.1,0,0,3165,5,1636,0.9239,"1","1"
"14140","1e9251c8e95fbc","3f1203320130db","33f08b91cd89e1",1,9,431.8,0,1,7,3,1352,5,1,33.26,2004,"solo",95,95,-1,0,1176,0,0,0,1,3634,10,1454,0.9574,"1","1"
"14141","9a0e62d1c15d74","6a02f15afe6bfc","2b21ffe51868c8",0,3,476,0,3,8,3,0,5,1,79.53,2005,"solo",95,91,1500,0,0,0,0,0,0,3840,6,0,0.9681,"1","1"
"14142","fe7547a6ed6a82","b0b0743d6723d8","6e83dc6c17a349",0,3,31,0,0,1,24,0,1,1,33.84,1950,"solo",97,94,1536,0,6155,0,0,0,0,1378,11,0,0.9688,"1","1"
"14143","962a059d2c1e63","1faf43068a08e3","7de2c2356f4e3a",0,5,516,0,1,0,4,1322,4,1,51.64,1453,"solo",97,93,0,0,0,0,6.305,0,0,2886,3,1485,0.9792,"1","1"
"14144","8b5f01a1f7901d","b450c460ff8170","1632bd04e32377",0,3,236.9,0,0,4,2,0,0,0,0,1808,"solo",18,2,1500,0,8626,0,61.08,0,0,895.8,5,0,1,"1","1"
"14145","8a7eb0a7c2465c","b383119b955426","978da7bb038534",0,4,469.8,0,0,9,2,0,6,1,147.3,1408,"solo",95,93,1522,0,2758,0,11.72,0,0,1874,7,0,0.9574,"1","1"
"14146","c0bb1ad91e4b18","60dee9c693928f","ed5a30812d1bc5",0,2,253.3,0,0,1,10,1132,2,1,27.03,1439,"solo",96,95,-1,0,2109,0,0,0,0,1582,3,1499,0.9579,"1","1"
"14147","7ffc63f9ef6aa2","24a90f67fe3f3c","23d93d396e14c9",1,0,229.6,0,0,0,18,1268,1,1,1.816,1898,"solo",94,90,-1,0,0,0,0,0,0,1811,6,1532,0.9355,"1","1"
"14148","33560240e9cffa","cd69a39f57aae1","34f3d374d600d2",0,4,225.1,0,2,4,12,0,2,2,155,1841,"solo",97,94,1589,0,4390,0,0,0,0,2468,13,0,0.9479,"1","1"
"14149","ed4bc14073b295","7bb551b4da5926","2e600107ca1685",0,5,524.5,0,2,5,3,1345,5,1,150.8,1413,"solo",86,74,-1,0,821.7,0,0,0,0,2401,9,1557,0.9529,"1","1"
"14150","984a2eda57bcda","f6d486f1aa01d6","7c985088642c46",0,2,302.3,0,0,5,11,0,2,1,9.264,1504,"solo",95,95,1506,0,0,0,97.18,0,0,1931,3,0,0.9468,"1","1"
"14151","8f3fa78c6cacc3","58eab89db7426a","5d65bd2700a8dd",0,2,100,0,0,5,19,0,1,1,48.13,1858,"solo",93,88,1500,0,3496,0,0,0,0,1510,5,0,0.9674,"1","1"
"14152","1ffee120b1ce52","e6c88a31bc1e53","a2dda08feac9d9",0,9,531.7,0,1,5,3,0,5,1,84.12,2123,"solo",95,88,1643,0,0,0,0,0,0,3028,10,0,0.9574,"1","1"
"14153","98b1a5df7dd03f","9fa2c9f0930dc4","02dc1dcc5c804d",2,5,1041,0,4,7,1,1441,9,1,165.9,1433,"solo",98,97,-1,0,0,0,0,0,0,1772,6,1509,1,"1","1"
"14154","08206f2ac488d1","c484f8355ace88","73c7a6f158f7b5",0,0,241.7,0,0,0,1,0,0,0,0,1808,"solo",18,2,1500,0,0,0,0,0,0,0,7,0,1,"1","1"
"14155","a7e78181cb7032","bf25fc5ddde10a","426c567e2d5c9e",0,0,164.3,0,0,5,44,0,0,0,0,1775,"solo",97,89,1501,0,0,0,0,0,0,2066,3,0,0.9375,"1","1"
"14156","9ad47a87210e6c","e7625221deb605","e5e181d2da0334",0,4,100,0,0,1,16,1137,1,1,8.701,2042,"solo",90,86,-1,0,4683,0,0,0,0,1592,6,1531,0.9326,"1","1"
"14157","3589fcb40124ed","6eea66831b604a","f541db6996acb7",0,1,26.46,0,0,0,41,0,0,0,0,1469,"solo",95,95,1814,0,0,0,0,0,0,1456,4,0,0.9043,"1","1"
"14158","ba9e7c735ee4c9","b2c0f4baeb7937","1d1e29cf86ab4a",0,5,390.9,0,1,1,5,0,5,1,94.23,1441,"solo",94,91,1558,0,0,0,0,0,0,2594,4,0,0.9355,"1","1"
"14159","2417f640f69724","d65db6900afe43","3db28eecd91668",0,0,0,0,0,0,1,0,0,0,0,1808,"solo",16,2,1500,0,0,0,0,0,0,0,1,0,1,"1","1"
"14160","01206da9059ee7","c61b982d20d048","6eed597adbbf5e",0,6,479,0,0,3,3,987,5,2,47.92,1463,"solo",98,98,-1,0,0,0,0,0,0,2070,8,1456,0.9794,"1","1"
"14161","3458cef2f5e727","180445b8f2cfb8","aa1d7065f1d4aa",0,5,24.99,0,0,0,47,1182,0,0,0,1518,"solo",98,95,-1,0,0,0,12.44,0,0,2596,4,1542,0.9175,"1","1"
"14162","2347c5353a775d","de69b7ac34146f","b6a2fadcb0b369",0,2,100,0,1,0,24,0,1,1,15.87,1411,"solo",96,93,1506,0,0,0,19.04,0,0,1228,3,0,0.9684,"1","1"
"14163","8449b653e6af99","d8b74de6b0033a","52404c6d2dbe79",1,2,159.5,0,0,0,22,0,1,1,2.686,1397,"solo",98,97,1524,0,0,0,0,0,0,2262,4,0,0.9381,"1","1"
"14164","dd095df82819e0","f351bf5e256135","d0a6a66873a38a",0,4,100,0,0,7,27,0,1,1,11.47,1857,"solo",99,97,1511,0,0,0,0,0,0,4276,4,0,0.9082,"1","1"
"14165","24f2a24a74d86f","8f62a3fe385a1c","9fc5baf437e09d",0,2,342.9,0,0,2,5,0,4,2,13.74,1902,"solo",95,90,1484,0,0,0,0,0,0,1328,5,0,0.9362,"1","1"
"14166","b1fee1aac05018","a8e951c374bd86","3375a747b95baf",0,2,294.5,0,0,0,12,0,2,1,24.08,1946,"solo",96,96,1498,0,658.4,0,0,0,0,4188,5,0,0.9263,"1","1"
"14167","713900c8db4ba5","8c1bccc598bd51","f3b675ecd0882c",1,3,431.6,0,1,6,4,1599,4,1,32.75,1892,"solo",88,84,-1,0,7944,0,0,0,0,844.5,6,1785,0.9655,"1","1"
"14168","2513500362479c","674b165477218b","d6b80958f87616",0,5,217.4,0,0,3,10,0,2,1,35.16,1975,"solo",98,96,1556,0,905.8,0,16.06,0,0,4107,8,0,0.9588,"1","1"
"14169","dd8d6a74bb6424","f849bdac9599d7","dbbdcf172467b9",0,5,555.6,0,0,0,5,0,4,1,161.4,1768,"solo",98,94,1830,0,6757,0,24.75,0,0,4226,6,0,0.9897,"1","1"
"14170","d2e0833fc01afd","67822dc456c53f","64140adca1b00e",1,3,272.5,0,0,0,11,0,2,1,7.94,1497,"solo",92,89,1474,0,0,0,0,0,0,2231,4,0,0.9341,"1","1"
"14171","83468627f043b3","aa54df95d7bbce","fdb418d8190fb9",0,1,379.6,0,2,1,5,1263,4,1,161,1371,"solo",69,65,-1,0,0,0,0,0,0,3026,7,1438,0.9118,"1","1"
"14172","0d9d2af7d71259","b42c0153372f9e","abc1ad900f790f",1,7,346.6,0,1,6,7,0,3,1,70.47,1976,"solo",96,93,1513,0,6483,0,0,0,0,2813,4,0,0.9474,"1","1"
"14173","8297b989380599","c8bbfedbdca757","e0ad9ed9e2ba84",0,4,100,0,0,2,19,1276,1,1,108.1,1918,"solo",98,95,-1,0,0,0,0,0,0,2911,4,1594,0.9485,"1","1"
"14174","d34619b98377ba","3de039eb41edcc","716f5c8038892f",0,6,1209,0,5,0,1,0,13,2,130.9,1387,"solo",94,90,1933,0,0,0,0,0,0,1972,9,0,1,"1","1"
"14175","a392e9e2348632","3b5a0788b891d0","f2ad2d602fc2b3",0,8,488.9,0,1,4,2,0,5,1,156.5,1892,"solo",67,64,1736,0,4467,1,0,0,0,2099,9,0,1,"1","1"
"14176","ae912256231b99","dfe6b55bb68423","3033192863786c",0,5,371.4,0,0,1,16,1586,2,1,3.882,1440,"solo",98,97,0,0,0,0,0,0,0,1376,6,1591,0.9691,"1","1"
"14177","6d793bddfe22e7","2e5f9bd04b7cd0","e6bcd1d5d44b13",0,1,197.2,0,0,1,20,0,1,1,19.44,1429,"solo",91,90,1544,0,0,0,0,0,0,1410,3,0,0.9444,"1","1"
"14178","f7227329f0ed3d","36b48de8ec8000","6ae34293cf4b91",0,4,218.3,0,0,4,14,1113,2,1,30.7,2199,"solo",97,93,0,0,0,0,6.532,0,0,4348,6,1530,0.9479,"1","1"
"14179","d1fdff71a3dc6f","2c5dbc0c9d7484","0949965644caa5",0,3,198,0,2,1,13,0,2,1,0,1798,"solo",100,96,1500,0,4424,0,157.1,0,0,2899,6,0,0.9697,"1","1"
"14180","d21a4de73a9fed","e6e1109bbe6870","bf7f340178f496",0,10,419.9,0,2,2,2,0,5,1,54.47,1976,"solo",93,92,1500,0,2493,0,0,0,0,1711,7,0,1,"1","1"
"14181","dea6eba3e42d6a","ea2faf65b21e9c","a316e8a44f8fcf",0,7,394.5,0,0,1,8,1282,3,2,4.98,1378,"solo",94,89,-1,0,2795,0,0,0,0,2053,6,1513,0.9247,"1","1"
"14182","e2ce56d93a30cf","2aaaf437f66cde","fe119df3a6a427",0,1,61,0,0,1,23,1270,1,1,21.43,1453,"solo",99,95,-1,0,0,0,102.7,0,0,1871,6,1577,0.9082,"1","1"
"14183","4a0fe1b5af0199","5dcc70c5037081","df6240d22a3b5f",0,5,163.8,0,0,1,21,0,1,1,4.726,1432,"solo",94,92,1840,0,360.2,0,0,0,0,1594,7,0,0.9785,"1","1"
"14184","fd3be9d79269e6","fc4f8eab3ddfe7","25ba0969499ed0",1,2,263.1,0,1,1,13,1236,2,1,123.1,1393,"solo",96,94,-1,0,0.0046,0,14.97,0,0,2937,4,1620,0.9368,"1","1"
"14185","5f2dd4765b6432","848b36576a17d2","48beae05cf8f80",0,0,0,0,0,0,1,0,0,0,0,1808,"solo",19,2,1500,0,0,0,0,0,0,364.6,4,0,1,"1","1"
"14186","78bd555c456294","1f656ec72bc16c","3e977510ce1d3c",0,1,288.8,0,1,3,9,1000,3,1,225.8,1865,"solo",92,90,-1,0,3507,0,0,0,0,2080,5,1500,0.9231,"1","1"
"14187","2482bd26644b7a","407a45f9dac634","49840c838b2fbb",0,3,190.2,0,0,3,13,1021,2,1,27.77,1846,"solo",99,97,-1,0,0,0,0,0,0,5123,5,1483,0.9082,"1","1"
"14188","d9d4f859d05f03","c00f3ec739cf72","ee7566dd718946",0,5,223.5,0,0,3,12,1289,2,1,172.9,1977,"solo",99,95,0,0,1976,0,0,0,0,3599,4,1609,0.9694,"1","1"
"14189","07799bb9c33b11","7c84334e257060","e51b4e2a70a0b6",0,9,321.6,0,1,2,4,1173,3,1,111.9,1919,"solo",95,92,-1,0,5446,0,0,0,0,1579,4,1610,0.9787,"1","1"
"14190","415fede76b1593","c084a596254064","adb2539faeae77",0,1,454,0,2,1,4,1159,5,1,112.1,1383,"solo",95,93,-1,0,198,0,43.32,0,0,1226,8,1485,0.9681,"1","1"
"14191","e433566f40b93d","c8164313403f66","6e4ec7e489d0a3",1,5,313.4,0,1,1,13,1450,2,1,34.29,1435,"solo",97,93,-1,0,0,0,0,0,0,2188,5,1544,0.9479,"1","1"
"14192","926715ad68843f","aafd0fca220bbb","e680bd863add4f",0,4,273.4,0,0,0,6,1413,3,1,35.21,1400,"solo",93,84,-1,0,0,0,19.73,0,0,2366,5,1619,1,"1","1"
"14193","a1ca7e5825720b","04b35e597293ae","a74a13343a5ccf",1,3,687.5,0,1,2,1,0,5,1,171.6,1979,"solo",96,91,1500,0,1394,0,0,0,0,1707,6,0,0.9579,"1","1"
"14194","96f9d29ba37138","e3606e815d8913","c44c1c67ef1d5a",1,7,1297,0,3,5,1,0,13,2,167.7,1896,"solo",99,96,1490,0,1369,0,3.584,0,0,4378,6,0,1,"1","1"
"14195","981e998f07fefe","8fcb5b0565ec27","48b933255a2d49",0,7,296,0,1,1,5,0,3,1,72.08,1533,"solo",94,93,1672,0,0,0,0,0,0,2362,5,0,1,"1","1"
"14196","6805b930c09ffb","48902431cda07e","157d52250fe829",0,7,560.3,0,2,2,3,0,6,1,175.2,1463,"solo",97,93,1521,0,0,0,0,0,0,2953,6,0,0.9583,"1","1"
"14197","30da2ddad46775","ea2d75e741fa51","59d1737da28cd3",0,9,283.5,0,0,2,6,1000,3,1,93.66,1896,"solo",83,78,-1,0,668.3,0,0,0,0,3826,4,1500,0.939,"1","1"
"14198","577c47f796e1aa","c09e29bba3a599","c8095f769ab761",0,6,189.4,0,2,1,15,0,2,1,58.79,1486,"solo",96,93,1497,0,0,0,178.2,0,0,2798,8,0,0.9895,"1","1"
"14199","a8180c7b930a4c","e5b62b5b965237","f2f6c827bf6808",0,2,331.3,0,1,0,3,0,4,1,144.8,1456,"solo",96,94,1601,0,0,0,0,0,0,3287,5,0,1,"1","1"
"14200","ee9637b0309881","c22f3f76436683","65d8fc69d581fa",0,4,190,0,0,1,11,1030,2,1,27.58,1804,"solo",85,76,-1,0,0,0,0,0,0,2135,5,1506,0.9524,"1","1"
"14201","a0324135ec00b8","00d57c2453fae5","2ee19a58a5b694",0,2,142.7,0,0,2,45,0,0,0,0,1392,"solo",93,92,1513,0,1363,0,0,0,0,1860,3,0,0.913,"1","1"
"14202","31190bf0b9471b","8e548f9a149166","73d81b9d654313",0,4,421.4,0,0,4,7,1404,3,1,31.26,1443,"solo",95,94,-1,0,1170,0,56.84,0,0,2408,5,1524,0.9468,"1","1"
"14203","c3786f0ec38c26","c9f65a683ad9ee","b81ba19f0065e5",2,6,1023,0,3,1,1,0,8,2,104.8,1433,"solo",95,91,1794,0,1325,1,0,0,0,1478,3,0,1,"1","1"
"14204","2301361d70218a","69f80e173176ff","978da7bb038534",0,3,180.7,0,0,0,22,0,1,1,9.501,1408,"solo",95,93,1500,0,0,0,0,0,0,2021,5,0,0.9681,"1","1"
"14205","d2fd600620000b","ceff2a33cd0d09","d5fdc71ec7b694",0,3,188.4,0,0,0,12,0,2,1,55.92,1819,"solo",94,91,1521,0,1765,0,0,0,0,2791,6,0,0.9677,"1","1"
"14206","0a9a1397dd5e49","b4b7916a57a6ee","c3e95348a7b8db",0,4,263.4,0,1,3,10,0,3,1,237.5,1861,"solo",97,93,1498,0,1841,0,0,0,0,1590,9,0,0.9583,"1","1"
"14207","d509065304086c","3a1d1d85fb1e71","6ad5314155ebaf",0,6,517,0,2,14,4,0,5,1,53.64,1384,"solo",96,95,1478,0,0,0,0,0,0,3589,5,0,0.9368,"1","1"
"14208","4a6d3e59c89579","f5a0b3373ec88c","90eb1c63000e33",1,4,236.7,0,1,6,10,0,2,1,128.5,1916,"solo",96,94,1568,0,3446,0,0,0,0,1381,4,0,0.9895,"1","1"
"14209","0b5d9b8edbb84b","5a55619140b676","77601600f02e3d",0,4,111.3,0,0,0,42,0,0,0,0,1798,"solo",97,92,1471,0,4909,0,0,0,0,3158,6,0,0.9271,"1","1"
"14210","6265f877748202","b733d30f9e38a8","d0fb5d593b97ee",1,4,141.3,0,0,2,23,0,1,1,49.39,1458,"solo",96,92,1812,0,978.2,0,25.85,0,0,2224,4,0,0.9789,"1","1"
"14211","0a686533ce32b5","ef2eb427ee35a6","12ab9e12aa0749",0,3,304,0,0,1,12,1291,2,1,84.27,1437,"solo",97,94,-1,0,0,0,0,0,0,1543,8,1543,0.9271,"1","1"
"14212","8987103c51eddf","466309561143df","95faea26f6cf11",0,4,502.3,0,3,2,3,1000,5,1,341.1,1375,"solo",97,95,0,0,852.9,0,0,0,0,3593,7,1500,0.9792,"1","1"
"14213","ff1929a28b3be4","cf5988d58f290c","f2df813a474ca3",0,3,203,0,0,0,14,1180,2,1,125.9,1920,"solo",96,90,-1,0,1890,0,0,0,0,2449,9,1547,0.9474,"1","1"
"14214","5d1afb1e28699b","201963e645d1e1","02708bb073a20e",0,2,23.63,0,1,1,22,1021,1,1,2.226,1379,"solo",100,97,-1,0,0,0,0,0,0,1584,6,1505,0.9596,"1","1"
"14215","3a26b3664cbb27","e38515209cefeb","a2bcbe9d40920b",0,2,460.8,0,0,3,12,0,2,1,103.1,1935,"solo",96,95,1526,0,6715,0,0,0,0,1546,3,0,0.9579,"1","1"
"14216","70d49986407a06","f33809cbbf43ed","0bbc717e3d1a67",0,6,672.4,0,1,0,2,0,7,1,185.5,1878,"solo",95,92,1855,0,3103,0,0,0,0,3121,4,0,1,"1","1"
"14217","4b35f7b000d730","37938cfde1b75b","82646d5bf69b9d",0,6,410.2,0,3,5,2,0,5,1,41.11,1369,"solo",93,91,1985,0,0,0,51.81,0,0,1729,4,0,0.9891,"1","1"
"14218","3d956c9d3c87d5","fb6f3d387540a1","945a8e02e243a9",0,3,183,0,0,1,15,0,2,1,32.88,1894,"solo",94,90,1560,0,627.2,0,0,0,0,1235,14,0,0.9032,"1","1"
"14219","72ed18eb1c87f0","7dc0f53c3d4e18","6ad5314155ebaf",0,3,163.3,0,0,1,19,0,1,1,7.087,1384,"solo",96,95,1518,0,0,0,0,0,0,1588,3,0,0.9474,"1","1"
"14220","1c76b0a45d289d","d88084f84414e9","39e26731a940d3",0,1,0,0,0,1,49,0,0,0,0,1531,"solo",96,94,1500,0,0,0,0,0,0,2332,6,0,0.9474,"1","1"
"14221","4803be51d0f113","d37c62fde0128a","59f6999868c7b1",1,8,565.6,0,2,1,4,1482,4,2,32.14,1976,"solo",91,87,0,0,5135,0,0,0,0,2367,6,1570,1,"1","1"
"14222","7bded93b4a03ba","405ff5e4d46428","824e66975797cf",0,1,100,0,0,1,23,0,1,1,2.372,1970,"solo",98,94,1525,0,0,0,0,0,0,817.4,6,0,0.9278,"1","1"
"14223","d9d8bfc1465001","f2b10dba91d34f","ec56e0559020ad",0,1,589.7,0,3,0,4,0,4,1,99.51,1283,"solo",75,75,1504,0,738.5,0,0,0,0,3394,4,0,0.9865,"1","1"
"14224","ac5869d0a8994f","25e6af8267294d","7230f6a4729070",0,2,100,0,1,0,18,0,1,1,8.119,1804,"solo",94,90,1472,0,5765,0,0,0,0,791.1,2,0,0.9462,"1","1"
"14225","c58a5d16b196e3","466fecd3286d7c","32774649fa04b0",1,3,302.6,0,0,1,12,0,2,1,314.4,1896,"solo",96,94,1571,0,0,0,0,0,0,3121,10,0,0.9158,"1","1"
"14226","f389e6b9e41ec4","b22fcbbb810132","4df81fb26010e3",0,5,344.3,0,1,1,4,0,4,1,63.6,1351,"solo",95,94,1767,0,0,0,0,0,0,3068,4,0,0.9043,"1","1"
"14227","fa4aae2a24f579","5c40ce59ce4921","bb711856e2ceb3",0,6,237.1,0,0,3,8,0,3,1,96.23,2028,"solo",96,91,1523,0,0,0,0,0,0,4315,5,0,0.9053,"1","1"
"14228","652e3bbc48d224","a12ea6199624c2","34cefaaca3200e",0,7,506,0,3,11,5,1326,4,1,57.71,1419,"solo",96,91,-1,0,0,0,2.555,0,0,2939,4,1533,0.9789,"1","1"
"14229","d20b5013898006","dcce31acd03fcd","e0c3f41c534bc0",1,6,635.3,0,0,2,7,0,3,1,26.9,1927,"solo",94,90,1513,0,4217,0,0,0,0,2743,6,0,0.9032,"1","1"
"14230","fb53732a00e2f3","fc897382f81847","5639b63f7b054c",0,9,378.4,0,1,11,8,1117,3,1,13.11,1469,"solo",93,93,-1,0,1025,0,0,0,0,2207,3,1527,0.9783,"1","1"
"14231","a4204d24c6400c","8670d13766e6e2","bad3c3b366e139",0,1,0,0,0,1,1,0,0,0,0,1808,"solo",15,2,1500,0,2617,0,68.08,0,0,767.2,6,0,1,"1","1"
"14232","c12a3096380f1a","9b4547e96ae196","16c400ca92cb42",0,3,195.1,0,0,0,12,1577,2,1,26.9,1806,"solo",98,94,-1,0,1781,0,0,0,0,2076,4,1706,0.9381,"1","1"
"14233","9337b003340ebf","b14cbeffbff2c3","a4dfb2b63f8afc",0,3,311.5,0,1,3,16,1158,2,1,30.17,1420,"solo",97,97,-1,0,0,0,91.65,0,0,1808,4,1520,0.9167,"1","1"
"14234","dcd93f60aedf2c","7a827788f4f9fb","d98ed89b9894ea",0,0,123.2,0,0,0,21,1235,1,1,19.75,1411,"solo",97,95,-1,0,0,0,0,0,0,1937,4,1449,0.9792,"1","1"
"14235","b1e6460d88ce5c","551e53a6ed4144","237ade4f84c2c5",0,5,739.7,0,2,1,3,0,7,1,124,1320,"solo",94,90,1521,0,715.4,0,0,0,0,1438,9,0,0.9892,"1","1"
"14236","620ee5fcacf863","09097885dfb92c","391eec3fb5cf11",1,4,301.9,0,1,2,10,0,2,1,85.78,1972,"solo",94,92,1522,0,1449,0,70.12,0,0,1713,4,0,0.9032,"1","1"
"14237","623c47d380438b","f1ef86813fb36a","55c244a486ceb7",0,0,198,0,0,1,3,0,0,0,0,1808,"solo",18,2,1500,0,1012,0,0,0,0,1688,10,0,1,"1","1"
"14238","2bb40838dbc09d","2f725bb130b4d8","9e8f8d21c16411",0,5,346.9,0,1,6,5,1090,4,1,78.64,1432,"solo",96,91,-1,0,0,0,0,0,0,1683,3,1517,0.9158,"1","1"
"14239","16486798fe67b9","1254a2aa4dabb6","58eefbc4a95bb9",0,0,0,0,0,0,40,1035,0,0,0,1444,"solo",96,95,-1,0,0,0,0,0,0,1315,6,1500,0.9368,"1","1"
"14240","834c4256734a66","1007bcfe276fb2","7039b8d844fa61",0,2,478.5,0,3,0,5,1000,5,2,55.92,1383,"solo",99,98,0,0,0,0,0,0,0,2615,8,1500,0.9184,"1","1"
"14241","bd2b00f9d21b52","5b93d49016001a","b33e9339adebac",0,8,321.2,0,1,6,5,1000,3,1,190.9,1355,"solo",98,95,-1,0,0,0,0,0,0,3163,3,1500,0.9794,"1","1"
"14242","ca60421c532f33","faebf5c484de4a","ec9a90395ed8c0",0,0,0,0,0,0,3,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,9,0,1,"1","1"
"14243","24fb346fa187a6","08851cde45e654","33c4751005be1d",0,6,805.1,0,3,3,1,0,7,1,134.1,1530,"solo",96,93,1511,0,0,0,0,0,0,1548,7,0,0.9895,"1","1"
"14244","18b8c9afffdc6b","beebcec43008ab","b94e3003885742",1,4,248.4,0,0,7,11,1460,2,1,83.92,1922,"solo",99,98,-1,0,4491,0,0,0,0,2324,5,1664,0.9592,"1","1"
"14245","462c5dc5e93492","0e23d397c9a39c","17652fa717596e",0,6,416.2,0,0,6,3,0,5,2,105.3,1524,"solo",97,94,1583,0,0,0,5.088,0,0,2673,6,0,0.9792,"1","1"
"14246","a3d5024a3ed667","05c3d8e69daa7c","995d1eeaedea79",0,3,669.9,0,4,3,2,1574,6,1,329.5,1447,"solo",85,81,-1,0,2117,0,75.25,0,0,1644,6,1641,0.9881,"1","1"
"14247","f50052caa641da","a745b2f3ca475b","6487958ce3d342",1,4,806.5,0,0,3,2,0,6,1,260.7,2179,"solo",94,89,1489,0,5768,0,0,0,0,2640,6,0,0.9462,"1","1"
"14248","9caecdb9a48685","2f10403074a3d2","181a1b88acdc6c",0,2,100,0,0,2,27,1297,1,1,6.962,1420,"solo",98,96,-1,0,0,0,0,0,0,1354,4,1602,0.9175,"1","1"
"14249","b4de9e365560df","101e669c0192aa","752d82b707bd89",0,5,764.2,0,4,1,1,0,8,1,128.9,1431,"solo",97,95,1718,0,0,0,0,0,0,3472,7,0,1,"1","1"
"14250","84e0c3cc58feca","8577e78fb942ad","c67c05eaf3bdfe",0,0,122,0,0,0,21,0,1,1,48.94,1364,"solo",94,89,1510,0,0,0,0,0,0,1075,2,0,0.9032,"1","1"
"14251","c5b84fa270aa9d","b7442799c15d91","c0794c7a95d399",1,2,252.2,0,0,3,11,0,2,1,375.3,1901,"solo",98,89,1496,0,1688,0,0,0,0,2415,10,0,0.9278,"1","1"
"14252","f1b5366ca1168c","c3d76d6a10cac3","64140adca1b00e",1,4,459.1,0,1,1,5,0,4,1,68.92,1497,"solo",92,89,1500,0,0,0,0,0,0,3318,8,0,0.9451,"1","1"
"14253","815d3375733e7c","fe68eb14e8279f","8e36568fbde85a",0,3,212.2,0,1,0,9,0,2,1,23.18,1965,"solo",98,94,1510,0,4948,0,0,0,0,1338,9,0,0.9381,"1","1"
"14254","e24440daeee0c6","60dc795374da45","d46fe1bf61f955",0,3,300,0,1,1,6,0,3,1,79.69,1385,"solo",96,94,1602,0,0,0,0,0,0,2482,7,0,0.9684,"1","1"
"14255","651b79cba9f859","71984e6c676aa5","49b13bd72e6b77",1,4,462.6,0,0,7,4,0,4,1,93.26,1321,"solo",96,93,1489,0,977.5,0,0,0,0,1562,2,0,0.9263,"1","1"
