"Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","matchDuration","matchType","maxPlace","numGroups","rankPoints","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc","top.10"
"f8b8cb86027e1d","cb4dddf2c8e2c3","e4cb4224e22b4b",0,0,0,0,0,0,69,0,0,0,0,2020,"solo",96,92,1500,0,0,0,0,0,0,645.8,3,0,0.3158,"0"
"8af29c4da8b7f6","ecd72c44be55dc","f2605f6831b4c5",0,0,24.08,0,0,0,28,0,1,1,93.48,1766,"solo",94,89,1497,0,0,0,0,0,0,787.3,3,0,0.5161,"0"
"a3c24120435d73","d2feb90b704eae","c88eed3eaba0ad",0,0,200,0,2,0,20,0,2,1,56.31,1427,"solo",94,93,1514,0,0,0,0,0,0,1062,3,0,0.5699,"0"
"3a43026bcb7b99","d8d4c37b21fd3d","626d772f2a49f7",0,0,116.3,0,1,0,29,0,1,1,83.66,1874,"solo",95,87,1474,0,0,0,0,0,0,226.7,7,0,0.5106,"0"
"f3a40b08ca2d98","7e08e79ce3df3e","a1a1cce9dabcc2",0,0,177,0,1,0,12,1028,2,1,43.33,1436,"solo",69,63,-1,0,0,0,0,0,0,1600,4,1512,0.8676,"0"
"07eb3974c1634f","e95dbdab9f69d3","1b59729d23a572",0,0,150.5,0,0,0,26,0,1,1,20.19,1416,"solo",96,93,1538,0,0,0,0,0,0,2427,4,0,0.7895,"0"
"714d59e66a79c8","c9610b689c6066","3a93ccf7c7e2db",0,0,8.438,0,0,0,69,1077,0,0,0,1936,"solo",94,91,-1,0,1839,0,0,0,0,308.2,4,1508,0.3333,"0"
"b11b718ddf7c0d","d51ea240cf838e","b20b97840b0ede",0,0,100,0,1,0,43,0,1,1,11.84,1422,"solo",96,94,1500,0,0,0,0,0,0,114.3,2,0,0.1895,"0"
"7a8e6a09b915e3","374232924614ad","40ee8590b76021",0,0,70,0,0,0,64,1215,0,0,0,1376,"solo",96,94,-1,0,1076,0,0,0,0,538.5,2,1492,0.4316,"0"
"2152f8a019b28b","beb67392028725","141b5e9f4d8a04",0,2,209,0,1,1,11,983,2,1,11.44,1417,"solo",98,96,-1,0,0,0,0,0,0,1619,5,1482,0.8351,"0"
"e91b6674c194e8","5e52a99f27f442","49f17d1365953a",0,0,0,0,0,0,94,1000,0,0,0,1432,"solo",95,90,-1,0,0,0,0,0,0,0,0,1500,0,"0"
"8bee197a0ed581","a791f025a785de","b5be71a50d219a",0,1,0,0,0,1,46,1333,0,0,0,1882,"solo",71,67,-1,0,1502,0,0,0,0,690.5,5,1560,0.4429,"0"
"99c9e151726c72","7b61eff1c0e163","58eefbc4a95bb9",0,0,121.8,0,0,0,34,1161,1,1,10.09,1444,"solo",96,95,-1,0,0,0,0,0,0,142.8,2,1484,0.3474,"0"
"54f52afea9b94e","1fc3acc7520ee2","d856bc4312acb8",0,1,52.78,0,0,0,35,1117,1,1,13.28,1456,"solo",97,96,-1,0,0,0,0,0,0,326.1,2,1514,0.4271,"0"
"bef2f165485fe8","63f5ccfd0d72a0","73d81b9d654313",0,2,0,0,0,2,46,1006,0,0,0,1443,"solo",95,94,-1,0,0,0,0,0,0,1817,5,1507,0.6915,"0"
"e6aa9a6b33d6ee","8263d547df9852","e258437d9f9ec9",0,0,0,0,0,0,73,0,0,0,0,1532,"solo",94,89,1472,0,0,0,0,0,0,206.8,1,0,0.2366,"0"
"1024cbef9a16f1","fee8cec3594984","b57326f7697318",0,0,0,0,0,0,56,1114,0,0,0,1386,"solo",96,96,-1,0,0,0,0,0,0,1760,5,1407,0.5789,"0"
"ca967da0f6fcb5","df32ba7b0abed9","ae9e77cea5040a",0,0,97.51,0,0,0,70,0,0,0,0,1425,"solo",94,91,1490,0,0,0,0,0,0,116.8,2,0,0.3011,"0"
"8b76ad6a7292ff","f7dfaa9b1d1731","8e4580dc10880b",0,0,0,0,0,0,83,957,0,0,0,1918,"solo",91,85,-1,0,0,0,0,0,0,0,0,1464,0.0778,"0"
"99319f36865466","ac5eb223b80bb6","ad478cd62514ef",1,0,10.8,0,0,0,95,1162,0,0,0,1422,"solo",96,95,-1,0,0,0,0,0,0,13.22,0,1492,0.0105,"0"
"14a1b4101ab02f","64ae6acb9ec76f","31e305c4b7c574",1,1,111.9,0,0,0,45,0,0,0,0,1972,"solo",96,86,1588,0,950.2,0,0,0,0,2826,4,0,0.7474,"0"
"1b95000c9b2388","ab0a64a89dc40f","9f2c473c7c3b1d",0,1,47.28,0,0,0,60,0,0,0,0,1384,"solo",93,92,1822,0,0,0,0,0,0,824.5,2,0,0.4783,"0"
"ab7a9d2bbf76df","e460f41b908d01","4a1f2cbaa2c6ca",0,0,19.35,0,0,0,70,0,0,0,0,1825,"solo",92,89,1528,0,1757,0,0,0,0,218.7,2,0,0.2637,"0"
"09e1d394a1dec4","a190a3766e85d1","41a614c15dce1e",0,0,47.3,0,0,0,91,0,0,0,0,1538,"solo",96,93,1496,0,0,0,0,0,0,19.66,1,0,0.0526,"0"
"0b1056b0fa64ae","f136645372bebd","debd225c6cebee",0,0,100,0,0,1,38,1149,1,1,9.577,1386,"solo",97,94,-1,0,0,0,0,0,0,124.2,2,1418,0.3333,"0"
"43bc56d4165264","f8bad675cd4678","abe2be0676b8fe",0,0,0,0,0,0,96,0,0,0,0,1985,"solo",98,96,1502,0,0,0,0,0,0,41.13,0,0,0.0206,"0"
"3bcf06760973e6","29f093b97c2616","b81476cf3021a4",0,0,0,0,0,0,54,1193,0,0,0,1833,"solo",91,85,-1,0,0,0,0,0,0,1238,6,1544,0.4444,"0"
"12066368a6ad7a","11e2368a8ddbf5","766732cfb2b16b",0,0,0,0,0,0,93,0,0,0,0,1892,"solo",96,91,1478,0,0,0,0,0,0,7.195,0,0,0.0105,"0"
"26ef0e071bb3b1","3ea555cfcffce5","8ba537c97a058c",0,1,54.75,0,0,0,80,1000,0,0,0,1868,"solo",97,90,-1,0,0,0,0,0,0,61.91,2,1500,0.1771,"0"
"ab8b49073b7c32","e0389553c2e0bb","7a1d07546f471b",0,0,0,0,0,0,91,1069,0,0,0,1874,"solo",94,90,-1,0,0,0,0,0,0,61.78,0,1449,0.0323,"0"
"1c3830a07b20dd","d1dcee0ef8626e","1ed50ab8f641e4",0,1,0,0,0,2,41,0,0,0,0,1864,"solo",99,98,1502,0,3511,0,0,1,1,1459,4,0,0.8061,"0"
"83c4e0a9a1f830","d40e565a262e11","59b277eceed56a",0,0,100,0,1,0,33,1459,1,1,4.157,1892,"solo",74,70,-1,0,0,0,0,0,0,39.24,5,1512,0.0959,"0"
"ca056793d26451","a1b91a9e39386a","58eefbc4a95bb9",0,2,200,0,0,1,20,1000,2,1,6.099,1444,"solo",96,95,-1,0,0,0,0,0,0,713.8,5,1500,0.6,"0"
"44e939b52bf236","cb6867e2994e6c","cb1d78d799b5ee",0,0,202.1,0,1,0,16,0,2,1,279.6,1777,"solo",96,93,1491,0,3105,0,0,1,0,1274,3,0,0.6316,"0"
"81fce4d6e97b95","7572dad7c11e8a","29b579c1832775",1,1,145.6,0,0,1,43,0,1,1,16.91,1446,"solo",95,92,1530,0,0,0,0,0,0,149.9,3,0,0.1915,"0"
"613e2a01e0da2c","0593fa240fe64c","a9a5b78ce24aa0",0,0,94.15,0,0,0,79,0,0,0,0,1883,"solo",95,91,1500,0,0,0,0,0,0,82.71,1,0,0.2021,"0"
"9d0c7d5614dfe2","c6c6f699671699","75ac9124743edb",0,5,124.2,0,1,11,22,1026,2,1,124.8,1518,"solo",98,93,-1,0,0,0,0,0,0,1599,3,1505,0.6804,"0"
"2d7a0804877608","6a6e8780cec8bd","00775fa92f3622",0,0,0,0,0,0,87,0,0,0,0,1874,"solo",97,96,1568,0,0,0,0,0,0,117,4,0,0.1354,"0"
"4589a28a7b6740","520892e3430822","b0667a75e03f7e",0,3,224.5,0,0,7,17,0,2,1,11.4,1867,"solo",94,92,1526,0,0,0,0,0,0,1298,3,0,0.5591,"0"
"7b79b9b5407e6b","24b6b45463b17e","e2447add2362e5",0,1,120,0,0,5,32,0,1,1,98.62,1328,"solo",95,93,1348,0,0,0,11.88,0,0,1099,3,0,0.7447,"0"
"05b9d68a470ece","e01f33c4d144a4","02f03172b20e56",0,1,200,0,0,1,16,1000,2,1,1.658,1370,"solo",90,78,-1,0,133,0,0,0,0,859.2,4,1500,0.6404,"0"
"a4b5d07dcc3afa","17f66e13fde20e","e58d9ce9b150c6",0,0,65.19,0,0,0,14,0,0,0,0,1410,"solo",17,1,1500,0,0,0,0,0,0,0,2,0,0,"0"
"6dfa2147710f52","57d76e9d13610a","570306b9abca57",0,0,0,0,0,5,68,0,0,0,0,1886,"solo",97,93,1492,0,3623,0,0,1,1,135.6,0,0,0.375,"0"
"b8b00e001a2094","71b35ace62f0fa","366a3ec53a22b6",0,3,125,0,0,1,23,0,1,1,34.59,1989,"solo",97,92,1479,0,0,0,0,0,0,1668,5,0,0.8542,"0"
"412d636ace94c4","54cd52b46562d2","595115c62f3668",0,2,301.5,0,0,1,10,0,2,1,35.61,1373,"solo",96,91,1525,0,0.0189,0,0,0,0,2071,2,0,0.8211,"0"
"644854e4da8c00","f9a07aa1db2cbe","ed4e2d2e00825e",0,0,0,0,0,0,59,0,0,0,0,1875,"solo",95,92,1484,0,0,0,0,0,0,1003,1,0,0.4255,"0"
"34d81a0b3a6131","a4470593117edc","a22354d036b3d6",1,2,397.3,0,1,0,10,1541,3,1,30.24,1946,"solo",88,77,-1,0,711.7,0,0,0,0,1290,6,1526,0.5517,"0"
"96e97d07b79200","297be86fbc890b","d01cb8d024d6af",0,0,0,0,0,0,81,0,0,0,0,2012,"solo",93,87,1512,0,0,0,0,0,0,71.75,2,0,0.1087,"0"
"c585ee55d93887","1dbbda4f105d51","c4a8008d273505",1,0,278.7,0,0,5,25,0,1,1,42.84,1958,"solo",96,94,1516,0,1287,0,0,0,0,3207,4,0,0.8737,"0"
"01923cff009ebd","7e13c6df1e2917","871d47daad2758",0,0,132.5,0,0,1,57,0,0,0,0,1366,"solo",97,96,1500,0,0,0,0,0,0,374.6,4,0,0.5208,"0"
"7138f3f8e81acf","c2de8c055f6ac1","8e36568fbde85a",0,5,302.7,0,0,0,12,0,2,1,190.9,1965,"solo",98,94,1546,0,10110,0,0,1,0,1760,6,0,0.8866,"0"
"069e30a8d5e557","d2c368ae3b8f7b","eb2ce032afc742",0,0,0,0,0,0,53,1062,0,0,0,1483,"solo",97,94,-1,0,0,0,27.04,0,0,1985,4,1513,0.6458,"0"
"83595d0b780a56","e222deb07b06d3","b482e7463c82c5",0,2,492.1,0,1,2,10,1136,4,2,0,1356,"solo",99,95,-1,0,1103,0,111.7,0,0,1401,3,1556,0.7857,"0"
"8986ef0e7eae26","ada5c1dfff2797","1682b491c625a0",0,0,0,0,0,0,77,1155,0,0,0,1890,"solo",91,84,-1,0,0,0,0,0,0,199.7,2,1491,0.1444,"0"
"ce9944297dbd1d","7460f297e0906b","09e3dfdb64797e",0,1,0,0,0,0,60,0,0,0,0,1465,"solo",92,90,1554,0,0,0,0,0,0,1137,4,0,0.5495,"0"
"634994b7548c10","461d379e87b410","9985cbe9514305",0,1,0,0,0,1,70,0,0,0,0,1385,"solo",97,92,1530,0,0,0,0,0,0,191.7,6,0,0.3125,"0"
"377d62736a50a2","4fa1241fa6979d","87cc3afccb0acd",0,2,177.2,0,1,1,29,1051,1,1,26.8,1327,"solo",99,99,-1,0,0,0,0,0,0,978,6,1506,0.7449,"0"
"1079ccb48b4d07","a8d9609b720a39","65a2e81c8a0720",0,0,0,0,0,0,95,1570,0,0,0,1448,"solo",98,96,-1,0,0,0,0,0,0,35.81,0,1500,0.0309,"0"
"e61a3f3347d9ca","d96fe1bd28b805","321a0f522b8881",0,0,0,0,0,0,79,0,0,0,0,2189,"solo",96,92,1496,0,0,0,0,0,0,217.4,2,0,0.1684,"0"
"1e6c4f89bbb5da","3da2e89f8d5d4f","75f6987a9fbcbc",0,1,261.4,0,0,4,14,1401,2,1,37,1883,"solo",96,92,-1,0,4023,0,0,1,0,2644,10,1527,0.8737,"0"
"bc474da9b6508a","d2789c16b9ce99","6ce78034d8f100",0,0,63.52,0,0,0,19,0,0,0,0,1606,"solo",19,1,1500,0,0,0,0,0,0,0,2,0,0,"0"
"1909fa87ac8174","f91a927c7d6554","4afae5dbc6b0ef",0,0,0,0,0,0,53,0,0,0,0,1437,"solo",94,92,1532,0,0,0,0,0,0,1174,5,0,0.6667,"0"
"15cae8e4478f31","7673b44a9b0c62","33f08b91cd89e1",0,0,100,0,0,0,41,1000,1,1,6.127,2004,"solo",95,95,-1,0,0,0,0,0,0,488.9,3,1500,0.3936,"0"
"9e14fd82abf7b4","98f9046a92d49a","653d9c00dff1e5",0,0,96.43,0,0,0,80,987,0,0,0,1771,"solo",94,94,-1,0,0,0,0,0,0,193.7,1,1494,0.1935,"0"
"72a6093103023f","63d9b87bdb5260","0cd9f33c002ef7",0,0,0,0,0,0,93,0,0,0,0,1507,"solo",96,95,1511,0,0,0,0,0,0,2.006,1,0,0.0316,"0"
"4f0ab46126a05c","c61ab4036d9d6a","95696ec1600ab6",0,1,144.1,0,0,1,38,0,1,1,1.243,1835,"solo",99,99,1530,0,1343,0,0,0,0,643.3,6,0,0.4286,"0"
"90a1f793b6202a","c8e3849a1f76d9","c306a9745c4c1d",0,0,95.99,0,0,0,83,992,0,0,0,1957,"solo",95,93,-1,0,0,0,0,0,0,47.52,1,1486,0.117,"0"
"e339266d2eb5c0","9bdf1fe709e490","b50fed46c8e47b",0,4,181.1,0,0,0,24,1283,1,1,3.062,1920,"solo",97,92,-1,0,0,0,46.35,0,0,1831,8,1477,0.8021,"0"
"30f6fe6f09bde2","2a5cffd4d373a6","19f0a0837bc2d9",0,0,0,0,0,0,98,0,0,0,0,1960,"solo",98,92,1487,0,0,0,0,0,0,41.25,0,0,0,"0"
"1567ff4bbbcf70","c57f48c9bae1ca","eafbba7fd95c90",0,0,62.4,0,0,0,77,0,0,0,0,1950,"solo",95,92,1493,0,0,0,0,0,0,218.3,2,0,0.1596,"0"
"049560c0210c3c","304db503a73c4f","4df81fb26010e3",0,0,16.67,0,0,0,63,0,0,0,0,1351,"solo",95,94,1496,0,899.1,0,0,0,0,1145,2,0,0.4787,"0"
"8e4ad3bc139ec5","cbe4fd29bd4ead","49840c838b2fbb",0,0,117,0,0,0,82,1346,0,0,0,1846,"solo",99,97,-1,0,1454,0,0,0,0,481.2,3,1528,0.2041,"0"
"bf67a43c4f38a4","b351ab7101f9bc","fc10cce17655d5",0,0,0,0,0,0,84,994,0,0,0,1389,"solo",100,98,-1,0,0,0,0,0,0,334,0,1493,0.1919,"0"
"c8821484d4200c","4f0d3beacd97c5","90fd3dc62829cb",0,0,6.357,0,0,0,26,0,1,1,19.89,1967,"solo",94,91,1500,0,0,0,0,0,0,2105,4,0,0.5914,"0"
"b4b91a765e370e","4698b1f7848c8d","23b3ed59c6b64c",0,1,300,0,2,5,13,0,3,3,0,1911,"solo",95,90,1494,0,1839,0,0,0,0,1399,5,0,0.4894,"0"
"a32544fae72ff3","01b2824d1b6a9a","2ee39bf378f0c1",0,3,0,0,0,1,42,0,0,0,0,1924,"solo",97,97,1494,0,0,0,148.7,0,0,2691,5,0,0.7396,"0"
"f93c4d184dc8d0","236e10c27abb82","426c567e2d5c9e",0,0,0,0,0,0,84,0,0,0,0,1775,"solo",97,89,1453,0,0,0,0,0,0,343,0,0,0.1354,"0"
"b2811aef7db07e","251d3500a5999e","78807c352ec087",0,0,0,0,0,0,73,0,0,0,0,1919,"solo",94,87,1516,0,0,0,0,0,0,200.6,4,0,0.2258,"0"
"0bb35e9816a527","0e9fdc3f14d721","9f2c473c7c3b1d",0,0,66.88,0,0,4,62,0,0,0,0,1384,"solo",93,92,1503,0,0,0,0,0,0,719.2,5,0,0.4674,"0"
"36f74dcb75cbaa","6d3aa1cdb55da8","4797482205aaa4",0,0,0,0,0,0,87,142,0,0,0,1456,"solo",92,80,-1,0,0,0,0,0,0,0,0,530,0,"0"
"994c9addb3ed5e","6bed319989292e","9cdcc507c89bb4",0,0,15.3,0,0,0,78,0,0,0,0,1892,"solo",99,96,1467,0,0,0,0,0,0,187.5,5,0,0.2347,"0"
"430a225342a49e","91fccf9ddcae8a","267346a41c24e2",0,2,100,0,0,0,34,1003,1,1,3.527,1309,"solo",86,76,-1,0,0,0,0,0,0,469.6,4,1489,0.4235,"0"
"85907bbadeaaec","0f0b33d9c3a0cc","1fea6a3ee987a6",0,0,100,0,0,0,36,1000,1,1,5.44,1949,"solo",86,81,-1,0,0,0,0,0,0,151,5,1500,0.2,"0"
"11afa68b4d8021","473c5a1c40586c","eec6c0482e6f6a",0,0,0,0,0,0,59,1000,0,0,0,1373,"solo",83,78,-1,0,0,0,0,0,0,506.2,3,1500,0.3902,"0"
"255e8d8753fca5","4d6e5b86b506c0","133251e7fcab85",0,0,0,0,0,0,42,0,0,0,0,1887,"solo",96,93,1479,0,3461,0,0,0,0,3230,3,0,0.8947,"0"
"dcd2c24501e534","5cfdc6dc9146fd","d01cb8d024d6af",0,3,179.8,0,0,2,31,0,1,1,49.93,2012,"solo",93,87,1532,0,2135,0,0,0,0,1150,2,0,0.6196,"0"
"d703955c543ad2","b650ce252f0e63","eab5eb4798075c",0,0,13.21,0,0,0,92,0,0,0,0,1934,"solo",95,94,1507,0,0,0,0,0,0,17.48,1,0,0.0213,"0"
"d3dac8ee9b7f04","5327d154eb0729","50e10af5305dc6",0,0,30.1,0,0,0,79,0,0,0,0,1403,"solo",94,91,1568,0,0,0,0,0,0,47.65,2,0,0.172,"0"
"ea5fdcc0506922","dd238ee8f81c05","5c8469e0d8d943",0,0,130.1,0,0,0,36,0,1,1,7.374,1515,"solo",99,93,1552,0,0,0,0,0,0,276.7,3,0,0.4286,"0"
"adcee206fc8b2d","36434bc11a5750","0a5ea252ce26be",0,0,15.11,0,0,0,58,0,0,0,0,1902,"solo",96,94,1574,0,0,0,0,0,0,1411,4,0,0.5579,"0"
"fa8ff296e009b2","d922f4973e682d","2265a6ba0e6be0",0,0,79.38,0,0,2,58,0,0,0,0,1387,"solo",95,94,1497,0,0,0,0,0,0,1135,3,0,0.5638,"0"
"2746784a36b318","f585c204227afd","6f80ca66ce332b",0,0,100,0,1,0,34,0,1,1,13.95,2059,"solo",95,92,1521,0,0,0,0,0,0,633.2,6,0,0.383,"0"
"8099e62c17f0af","3c4547ce3f98f5","2693d275551675",0,2,266.8,0,0,0,21,1234,2,1,91.1,1388,"solo",96,95,-1,0,0,0,76.71,0,0,1734,2,1545,0.5789,"0"
"93e74a1256efa4","19cf87ff0129f6","b587faf5d22248",0,0,0,0,0,0,76,1000,0,0,0,1338,"solo",97,97,-1,0,0,0,0,0,0,2.8,0,1500,0.2708,"0"
"d52631264a9bf7","8c9c10c652892f","367c57b356b0ab",1,0,51.7,0,0,0,89,0,0,0,0,1430,"solo",96,95,1515,0,0,0,0,0,0,17.64,1,0,0.0842,"0"
"02ff4791237dd6","8c61b5c9e265b7","fd2075a84cd76e",0,1,0,0,0,0,75,1031,0,0,0,1422,"solo",96,95,-1,0,0,0,0,0,0,145.1,3,1458,0.2105,"0"
"8c87730d02c28e","716650bc019575","d3034ff9d34828",0,0,61.6,0,0,0,61,0,0,0,0,1396,"solo",96,95,1574,0,0,0,0,0,0,417.7,2,0,0.4316,"0"
"4ed2316b4787f4","dd58b80ca9370b","dafb0c7be75b37",0,1,0,0,0,3,61,0,0,0,0,1434,"solo",99,97,1594,0,0,0,0,0,0,704.1,6,0,0.4796,"0"
"568fae054638df","2a8fbe80580337","84c02c6dfc2f2d",0,0,100,0,0,0,40,0,1,1,9.955,1856,"solo",93,90,1466,0,0,0,0,0,0,383.5,6,0,0.2717,"0"
"d7512d253ec831","4b584c675a9a68","3d9d732d1645d6",0,2,125.8,0,0,3,37,1286,1,1,14.44,1960,"solo",99,95,-1,0,0,0,0,0,0,475.1,4,1504,0.3469,"0"
"cfc65dcbfd415b","0aac85a7cc2c9f","80b0b787b7f551",0,1,100,0,0,0,36,1000,1,1,6.975,1322,"solo",97,94,-1,0,0,0,0,0,0,343.4,5,1500,0.5312,"0"
"0d8e8e622f6295","1414fbf2b50afa","5f3ab3fd0d7929",0,0,0,0,0,0,18,0,0,0,0,1808,"solo",19,2,1500,0,0,0,0,0,0,0,2,0,0,"0"
"54eb98d1dbc7e8","8c9e786495cb2a","c9f9dc4381dc24",1,2,349.6,0,1,5,7,1209,3,1,50.15,1511,"solo",95,94,-1,0,0,0,0,0,0,2431,6,1478,0.8404,"0"
"464eadfb612ba4","cba9cc7dd6d366","4938eee828328f",0,0,0,0,0,0,53,0,0,0,0,1880,"solo",99,94,1503,0,0,0,0,0,0,1322,5,0,0.6224,"0"
"303b82e801211d","de210d236f1714","6f8704a5340f24",0,1,82.61,0,0,5,50,1240,0,0,0,1376,"solo",95,94,-1,0,0,0,0,0,0,768.6,3,1549,0.6915,"0"
"2616e6d71231e5","eba93466047457","1e97aaaecf9d75",0,0,0,0,0,0,94,333,0,0,0,1476,"solo",95,88,-1,0,0,0,0,0,0,0,0,906,0,"0"
"f7c3678ba53d56","fe5fac7daf7352","8ba537c97a058c",0,0,51.7,0,0,0,89,1097,0,0,0,1868,"solo",97,90,-1,0,0,0,0,0,0,58.77,1,1492,0.0417,"0"
"618851bf966e07","41ff71134414d1","4435064c0fd966",1,1,72.77,0,0,2,54,0,0,0,0,1809,"solo",93,88,1500,0,3774,0,0,0,0,1614,3,0,0.6413,"0"
"1ea1ae69a5d127","b280e801986569","16f2c51578f323",0,0,0,0,0,0,89,0,0,0,0,1828,"solo",97,95,1500,0,0,0,0,0,0,31.94,1,0,0.0833,"0"
"f49d1a2e456cf9","89aa841e107403","1dd9c5357328fc",0,0,0,0,0,0,63,0,0,0,0,1847,"solo",96,91,1538,0,0,0,0,0,0,506.4,7,0,0.4105,"0"
"b4bfd853d0c535","5eef7a844b73ea","288f81687dfbb3",0,0,0,0,0,0,79,1422,0,0,0,1845,"solo",92,86,-1,0,0,0,0,0,0,15.15,2,1576,0.1099,"0"
"1a703e1d1695ed","4ff299d9cb08cb","7dc3171e441fa5",0,2,306.7,0,1,1,8,0,3,1,59.47,1474,"solo",94,91,1525,0,0,0,0,0,0,1032,5,0,0.6129,"0"
"b762b95fad593d","eb1e185802aed0","0bc9442ba52c6e",0,0,0,0,0,0,92,0,0,0,0,1975,"solo",95,89,1500,0,0,0,0,0,0,10.96,1,0,0.0106,"0"
"5d5101e16e15dc","3d5b51c4fd7aad","c9e3ff12e08d8d",0,0,392.4,0,0,0,7,0,3,1,33.74,1445,"solo",97,96,1500,0,0,0,0,0,0,2568,7,0,0.8333,"0"
"a74518732e5727","f558a2066fd69c","e511375757dc22",0,0,58.26,0,0,0,77,0,0,0,0,1553,"solo",99,96,1500,0,0,0,0,0,0,225.4,2,0,0.2449,"0"
"e521a4e7d18aa1","419d4ce952e5e1","1d43c4425908f2",0,0,251.7,0,0,5,23,1478,2,1,6.64,1515,"solo",98,95,-1,0,0,0,0,0,0,220.5,6,1537,0.433,"0"
"3cfde1cd62c71b","43364117b97298","2e600107ca1685",0,1,0,0,0,2,39,1000,0,0,0,1413,"solo",86,74,-1,0,0.0054,0,2.941,0,0,3476,2,1500,0.7059,"0"
"b038067485879f","2756c2af1166b1","125340869d2614",0,3,200,0,1,9,13,0,2,1,5.682,1406,"solo",95,92,1572,0,0,0,0,0,0,1359,6,0,0.883,"0"
"4bf8def5076e09","9eca703234d442","32774649fa04b0",0,0,0,0,0,0,96,0,0,0,0,1896,"solo",96,94,1656,0,0,0,0,0,0,54.96,0,0,0,"0"
"b562ca1982992d","55ab31770d894b","c350ff62623e2d",0,0,0,0,0,0,75,0,0,0,0,1325,"solo",97,96,1500,0,0,0,0,0,0,174.3,2,0,0.2708,"0"
"09287f2df82ce0","9db921e5e6573b","d77bb67c5f1340",0,0,0,0,0,0,54,1212,0,0,0,1929,"solo",57,54,-1,0,0,0,0,0,0,15.76,0,1587,0.0357,"0"
"656a252bc8ef12","4a7354af8c3b28","5675a3847ffcf3",0,0,74.88,0,0,0,50,1000,0,0,0,1911,"solo",89,83,-1,0,4116,0,0,1,1,734.7,4,1500,0.5114,"0"
"8aad5c7403d69a","80b2b9e8d936cc","55f01f90fb98f2",0,1,0,0,0,0,48,0,0,0,0,1996,"solo",95,94,1459,0,913.1,0,0,0,0,1885,11,0,0.6915,"0"
"ede6cdfaa7d715","e6120795cd637b","8e6fd66d65847c",0,0,0,0,0,1,53,980,0,0,0,1833,"solo",96,90,-1,0,0,0,0,0,0,2195,7,1480,0.6947,"0"
"8783bd43b35ec2","9a202a1547741e","7dd234c28accd8",0,0,0,0,0,0,57,0,0,0,0,1862,"solo",97,90,1493,0,0,0,0,0,0,382.8,2,0,0.5,"0"
"c3995d5807b558","9632bd0a0ce946","37aeb92d2097a0",0,0,0,0,0,0,79,0,0,0,0,1952,"solo",95,94,1642,0,0,0,0,0,0,135.6,1,0,0.1809,"0"
"110e9a110b6d5f","b4c9070c0d88e4","aa39ed8edf1d35",0,2,100,0,0,3,30,0,1,1,15.79,1539,"solo",92,85,1497,0,600.1,0,0,0,0,1331,5,0,0.5824,"0"
"31ceda3796c69b","5d63679843831e","8f7b58dec681f0",0,1,39.9,0,0,1,45,0,0,0,0,1894,"solo",95,91,1516,0,1976,0,0,0,0,3015,6,0,0.7979,"0"
"224ae9d9ed0cc6","aade0cd85e3bbe","4a34d2b583efba",0,0,38.4,0,0,0,69,0,0,0,0,1978,"solo",96,91,1498,0,0,0,0,0,0,174.8,2,0,0.2947,"0"
"5eef8ef52583df","1632f9f27ccb1a","5a95dcfac56dd9",0,0,53.23,0,0,0,52,1032,0,0,0,1420,"solo",98,94,-1,0,0,0,0,0,0,1222,6,1497,0.6701,"0"
"b1c7b852906a53","bc8859fe72fc18","87cc3afccb0acd",0,0,0,0,0,0,89,1423,0,0,0,1327,"solo",99,99,-1,0,0,0,0,0,0,82.53,2,1564,0.1122,"0"
"52bd03bb01bff4","eecab3034afd5f","59cc9b71f2f04c",0,3,0,0,0,3,53,0,0,0,0,1939,"solo",99,96,1518,0,5646,0,0,0,0,1697,2,0,0.6837,"0"
"8946e99a618d9f","79367094e06840","152b78135fe5d2",0,0,46.3,0,0,0,79,0,0,0,0,1350,"solo",94,92,1520,0,0,0,0,0,0,155.2,1,0,0.1935,"0"
"66f3b39dac1a26","a7fd15bc11e94e","f0f45a54122345",0,2,0,0,0,0,43,0,0,0,0,1882,"solo",95,88,1490,0,2332,0,0,0,0,2464,7,0,0.766,"0"
"506d4eab298a6c","d28c9c9c1386e7","ded0db3d853db5",0,0,0,0,0,0,89,0,0,0,0,1510,"solo",92,90,1500,0,0,0,0,0,0,1.36,1,0,0.022,"0"
"3f37b60a05c1ea","b44935b8fd154b","2b71634d70b74e",0,0,660.1,0,0,0,14,0,0,0,0,1808,"solo",17,2,1500,0,0,0,0,0,0,0,1,0,0,"0"
"470c042e99c3fd","7e3837bef07c0d","84c02c6dfc2f2d",0,1,159,0,1,0,31,0,1,1,19.73,1856,"solo",93,90,1503,0,2588,0,0,0,0,1363,5,0,0.5109,"0"
"6981f19c95a133","2e8d165dd55928","4b1caed121cea0",0,2,691.2,0,2,3,4,1099,6,1,78.21,1787,"solo",93,93,-1,0,9780,0,0,0,0,1111,8,1489,0.6957,"0"
"7a975fa8777e20","5c3b41bee50e5f","d6b80958f87616",0,0,100,0,0,1,33,0,1,1,3.867,1975,"solo",98,96,1500,0,0,0,0,0,0,2294,5,0,0.7113,"0"
